"id","activity_id","start_time","end_time","date"
1640,537,"07:21:00","16:06:00","2024-11-10"
1641,521,"05:51:00","02:35:00","2024-11-08"
1642,476,"18:05:00","14:02:00","2024-06-17"
1643,1046,"11:54:00","01:47:00","2024-11-28"
1644,668,"23:14:00","14:13:00","2024-04-28"
1645,815,"17:13:00","21:20:00","2024-07-14"
1646,792,"06:50:00","12:47:00","2024-04-23"
1647,1015,"11:49:00","01:58:00","2024-02-25"
1648,638,"02:47:00","10:52:00","2024-06-01"
1649,655,"15:52:00","11:52:00","2024-03-12"
1650,624,"08:10:00","11:52:00","2024-03-14"
1651,831,"20:21:00","20:02:00","2024-10-17"
1652,926,"01:54:00","18:55:00","2024-08-16"
1653,882,"15:13:00","18:13:00","2024-02-16"
1654,926,"15:28:00","14:10:00","2024-06-26"
1655,538,"18:11:00","17:37:00","2024-06-20"
1656,549,"02:33:00","21:42:00","2024-08-04"
1657,715,"08:02:00","19:57:00","2024-05-20"
1658,642,"13:57:00","21:55:00","2024-11-01"
1659,692,"11:09:00","16:31:00","2024-03-06"
1660,1003,"14:25:00","06:37:00","2024-03-14"
1661,1087,"08:22:00","09:05:00","2024-02-08"
1662,648,"12:36:00","03:53:00","2024-12-09"
1663,560,"23:56:00","11:42:00","2024-06-04"
1664,784,"05:52:00","13:43:00","2024-05-23"
1665,557,"13:24:00","07:07:00","2024-09-27"
1666,1002,"20:20:00","00:46:00","2024-08-10"
1667,1034,"11:52:00","00:49:00","2023-12-27"
1668,514,"23:23:00","17:11:00","2024-04-22"
1669,985,"10:39:00","16:50:00","2024-03-30"
1670,624,"01:11:00","11:18:00","2024-05-15"
1671,688,"02:05:00","17:54:00","2023-12-18"
1672,720,"07:43:00","10:08:00","2023-12-20"
1673,809,"02:11:00","16:42:00","2024-05-11"
1674,544,"01:20:00","14:43:00","2024-03-29"
1675,1087,"19:45:00","01:34:00","2024-10-16"
1676,985,"23:05:00","02:26:00","2024-02-06"
1677,642,"01:49:00","13:59:00","2024-10-24"
1678,502,"07:15:00","20:56:00","2024-07-01"
1679,999,"03:34:00","01:58:00","2024-06-14"
1680,458,"07:53:00","17:22:00","2024-11-25"
1681,426,"11:59:00","12:35:00","2024-05-09"
1682,604,"07:52:00","06:15:00","2024-03-30"
1683,581,"20:51:00","13:03:00","2024-03-14"
1684,776,"05:03:00","21:41:00","2024-02-15"
1685,715,"08:51:00","17:36:00","2024-01-16"
1686,809,"17:16:00","01:31:00","2024-09-09"
1687,471,"11:31:00","13:03:00","2024-08-10"
1688,725,"22:24:00","23:51:00","2024-05-01"
1689,973,"03:12:00","10:15:00","2024-01-16"
1690,504,"21:36:00","11:55:00","2024-08-23"
1691,1077,"16:08:00","23:28:00","2024-01-26"
1692,681,"15:28:00","17:30:00","2024-10-15"
1693,498,"05:34:00","14:53:00","2024-04-05"
1694,1092,"00:32:00","03:45:00","2024-06-01"
1695,748,"15:26:00","06:16:00","2024-05-16"
1696,728,"23:49:00","05:25:00","2024-10-19"
1697,470,"23:28:00","04:33:00","2024-09-28"
1698,751,"21:18:00","02:41:00","2024-08-24"
1699,845,"20:42:00","22:13:00","2024-08-30"
1700,883,"10:13:00","18:37:00","2024-11-26"
1701,614,"23:33:00","19:07:00","2024-08-30"
1702,1048,"06:50:00","13:51:00","2024-08-23"
1703,897,"20:50:00","23:49:00","2024-03-03"
1704,807,"12:20:00","09:18:00","2024-03-04"
1705,1042,"20:10:00","23:43:00","2024-03-19"
1706,559,"23:25:00","01:07:00","2024-05-05"
1707,1012,"11:28:00","12:38:00","2024-09-16"
1708,968,"15:00:00","19:48:00","2024-06-24"
1709,562,"15:06:00","07:13:00","2024-05-22"
1710,912,"23:07:00","07:28:00","2024-04-22"
1711,829,"18:05:00","04:03:00","2024-06-20"
1712,1020,"01:18:00","22:42:00","2024-07-19"
1713,704,"00:58:00","06:37:00","2024-03-08"
1714,678,"12:09:00","17:40:00","2024-06-02"
1715,513,"03:28:00","02:28:00","2024-11-18"
1716,859,"10:05:00","10:35:00","2023-12-23"
1717,604,"17:02:00","20:39:00","2024-03-14"
1718,1122,"14:04:00","02:59:00","2024-05-20"
1719,1075,"05:11:00","09:56:00","2024-02-12"
1720,787,"01:09:00","18:38:00","2024-03-26"
1721,433,"15:08:00","15:04:00","2024-03-08"
1722,531,"23:33:00","09:48:00","2024-01-22"
1723,620,"14:16:00","02:16:00","2023-12-18"
1724,1069,"05:24:00","20:59:00","2023-12-19"
1725,1068,"02:12:00","21:41:00","2024-12-11"
1726,991,"23:39:00","05:45:00","2024-01-15"
1727,705,"02:58:00","17:05:00","2024-01-19"
1728,850,"20:12:00","09:29:00","2024-09-05"
1729,1045,"01:03:00","17:03:00","2024-08-14"
1730,462,"17:49:00","20:22:00","2024-01-29"
1731,633,"11:48:00","03:31:00","2024-07-05"
1732,889,"01:55:00","21:41:00","2024-04-24"
1733,657,"01:22:00","19:54:00","2024-01-19"
1734,820,"23:06:00","13:21:00","2024-09-26"
1735,714,"04:43:00","23:52:00","2024-06-01"
1736,624,"15:40:00","06:48:00","2024-02-29"
1737,552,"08:17:00","07:56:00","2024-01-05"
1738,611,"05:16:00","13:59:00","2024-02-22"
1739,732,"15:13:00","07:52:00","2024-10-01"
1740,920,"11:57:00","09:38:00","2024-09-09"
1741,887,"06:54:00","07:21:00","2024-12-03"
1742,1066,"04:39:00","00:27:00","2024-11-28"
1743,421,"13:56:00","05:15:00","2024-09-10"
1744,997,"23:38:00","18:20:00","2024-03-23"
1745,891,"03:24:00","11:22:00","2024-07-04"
1746,733,"10:38:00","04:18:00","2024-10-31"
1747,471,"21:29:00","11:52:00","2024-08-14"
1748,600,"21:30:00","10:40:00","2024-11-18"
1749,469,"17:33:00","02:42:00","2024-11-02"
1750,521,"18:17:00","22:50:00","2024-07-28"
1751,722,"21:52:00","11:15:00","2024-03-27"
1752,489,"21:17:00","17:11:00","2024-04-27"
1753,542,"06:27:00","23:18:00","2024-11-21"
1754,675,"02:23:00","00:47:00","2024-10-10"
1755,692,"14:16:00","14:25:00","2024-01-04"
1756,877,"08:39:00","00:51:00","2024-05-11"
1757,422,"17:54:00","07:32:00","2024-11-07"
1758,902,"18:20:00","01:28:00","2024-03-01"
1759,416,"22:36:00","03:30:00","2024-02-27"
1760,968,"11:38:00","12:53:00","2024-02-10"
1761,896,"09:08:00","07:32:00","2024-03-23"
1762,1015,"10:40:00","02:33:00","2024-06-21"
1763,906,"21:04:00","00:48:00","2024-05-25"
1764,1025,"23:46:00","09:43:00","2024-08-20"
1765,421,"14:28:00","15:30:00","2024-08-15"
1766,770,"19:29:00","18:32:00","2024-02-25"
1767,692,"12:42:00","12:16:00","2023-12-15"
1768,514,"23:08:00","16:08:00","2024-02-25"
1769,1075,"19:18:00","03:44:00","2024-03-19"
1770,550,"14:03:00","06:01:00","2024-05-02"
1771,888,"20:37:00","05:02:00","2024-06-03"
1772,898,"23:34:00","22:40:00","2024-09-03"
1773,483,"06:03:00","16:34:00","2024-05-23"
1774,418,"13:04:00","02:46:00","2024-09-04"
1775,823,"05:16:00","19:12:00","2024-03-06"
1776,536,"01:57:00","18:40:00","2024-01-30"
1777,1005,"09:47:00","00:35:00","2024-06-19"
1778,759,"15:13:00","18:49:00","2024-05-11"
1779,550,"00:49:00","23:50:00","2024-03-29"
1780,692,"07:32:00","12:15:00","2023-12-30"
1781,505,"11:10:00","11:31:00","2024-04-14"
1782,1068,"20:09:00","02:06:00","2024-04-29"
1783,412,"01:42:00","07:31:00","2024-09-02"
1784,1098,"11:06:00","08:10:00","2024-03-04"
1785,1107,"12:01:00","14:10:00","2024-09-08"
1786,930,"16:38:00","20:59:00","2024-10-15"
1787,703,"14:49:00","05:28:00","2024-02-17"
1788,1050,"05:32:00","10:17:00","2024-08-24"
1789,811,"19:48:00","10:10:00","2024-06-26"
1790,618,"18:14:00","16:25:00","2024-03-26"
1791,462,"05:19:00","20:26:00","2024-05-09"
1792,1102,"06:21:00","01:00:00","2024-08-15"
1793,628,"05:44:00","18:13:00","2024-12-01"
1794,921,"20:32:00","05:50:00","2024-04-29"
1795,866,"15:31:00","08:40:00","2024-02-13"
1796,505,"23:01:00","08:29:00","2024-06-05"
1797,593,"07:55:00","03:34:00","2024-05-10"
1798,598,"00:06:00","14:24:00","2024-07-24"
1799,693,"17:40:00","07:41:00","2024-09-28"
1800,722,"19:08:00","07:38:00","2024-02-26"
1801,996,"20:59:00","21:18:00","2024-09-11"
1802,684,"11:53:00","02:13:00","2024-10-14"
1803,538,"17:50:00","19:19:00","2024-10-31"
1804,996,"04:32:00","12:35:00","2024-05-13"
1805,1048,"17:12:00","01:44:00","2024-10-18"
1806,648,"22:24:00","22:06:00","2024-06-10"
1807,964,"20:14:00","09:16:00","2024-03-25"
1808,698,"08:42:00","06:27:00","2024-02-13"
1809,1047,"08:42:00","00:11:00","2024-10-02"
1810,886,"14:20:00","01:55:00","2024-04-19"
1811,773,"01:28:00","04:53:00","2024-02-02"
1812,619,"06:54:00","20:03:00","2024-01-17"
1813,885,"19:47:00","03:18:00","2024-11-04"
1814,628,"07:43:00","03:19:00","2024-11-27"
1815,582,"22:55:00","14:48:00","2024-11-15"
1816,610,"16:04:00","14:40:00","2024-01-06"
1817,408,"19:43:00","07:42:00","2024-02-26"
1818,577,"06:03:00","22:37:00","2024-11-28"
1819,896,"09:04:00","10:59:00","2024-03-12"
1820,398,"02:20:00","16:15:00","2024-06-04"
1821,484,"09:40:00","06:33:00","2024-06-09"
1822,1099,"23:00:00","14:48:00","2023-12-24"
1823,842,"03:30:00","01:32:00","2024-08-11"
1824,944,"15:31:00","14:55:00","2024-01-12"
1825,518,"07:07:00","07:53:00","2024-03-20"
1826,509,"02:43:00","00:04:00","2024-04-09"
1827,994,"05:37:00","11:52:00","2024-09-17"
1828,1120,"16:13:00","17:39:00","2024-05-29"
1829,717,"02:02:00","14:27:00","2024-10-06"
1830,749,"02:04:00","10:56:00","2024-08-06"
1831,498,"00:04:00","00:37:00","2024-06-06"
1832,617,"02:01:00","04:32:00","2024-01-22"
1833,492,"15:18:00","13:07:00","2024-03-10"
1834,887,"20:11:00","18:26:00","2024-04-03"
1835,1025,"07:10:00","10:19:00","2024-01-13"
1836,1117,"09:01:00","14:05:00","2024-02-17"
1837,828,"14:24:00","08:29:00","2024-05-29"
1838,900,"15:16:00","21:18:00","2024-08-28"
1839,963,"23:20:00","03:33:00","2024-08-19"
1840,550,"09:12:00","01:44:00","2024-12-05"
1841,472,"09:12:00","05:37:00","2024-07-05"
1842,880,"19:46:00","18:05:00","2024-07-26"
1843,1082,"08:57:00","00:01:00","2024-03-27"
1844,811,"22:11:00","21:32:00","2024-11-21"
1845,594,"16:52:00","06:08:00","2024-06-29"
1846,771,"01:50:00","12:40:00","2024-10-08"
1847,448,"13:57:00","07:06:00","2024-05-22"
1848,627,"16:28:00","12:03:00","2024-08-05"
1849,882,"10:17:00","22:14:00","2024-05-31"
1850,1022,"23:44:00","17:20:00","2024-04-01"
1851,504,"20:21:00","02:16:00","2024-08-16"
1852,880,"19:56:00","22:37:00","2024-11-24"
1853,557,"11:03:00","15:58:00","2024-02-12"
1854,633,"19:54:00","08:55:00","2024-03-20"
1855,713,"23:01:00","16:38:00","2024-04-12"
1856,1119,"23:12:00","05:00:00","2024-11-17"
1857,884,"12:12:00","08:47:00","2024-07-02"
1858,758,"19:13:00","16:26:00","2024-11-17"
1859,974,"21:24:00","05:08:00","2024-09-24"
1860,1083,"20:50:00","07:07:00","2024-09-15"
1861,673,"09:04:00","12:48:00","2024-02-14"
1862,589,"21:00:00","12:38:00","2024-03-19"
1863,471,"01:39:00","22:42:00","2024-06-19"
1864,997,"10:00:00","17:25:00","2024-03-29"
1865,1110,"01:42:00","04:34:00","2024-01-23"
1866,992,"04:56:00","02:33:00","2024-05-02"
1867,419,"21:29:00","03:25:00","2024-06-07"
1868,512,"04:03:00","18:18:00","2024-02-21"
1869,748,"03:03:00","05:30:00","2024-06-22"
1870,475,"10:33:00","05:01:00","2024-09-12"
1871,1083,"17:54:00","18:02:00","2024-12-05"
1872,983,"15:17:00","21:49:00","2024-09-06"
1873,779,"06:23:00","00:33:00","2024-08-12"
1874,708,"15:24:00","01:21:00","2024-03-01"
1875,732,"07:13:00","14:11:00","2024-03-21"
1876,925,"11:49:00","00:19:00","2024-03-28"
1877,456,"15:15:00","20:14:00","2024-09-08"
1878,484,"12:36:00","08:10:00","2024-02-17"
1879,582,"15:43:00","19:55:00","2024-10-26"
1880,705,"17:02:00","06:49:00","2024-03-16"
1881,617,"10:22:00","17:29:00","2024-04-21"
1882,921,"21:56:00","23:47:00","2024-10-25"
1883,568,"04:51:00","06:41:00","2024-11-01"
1884,1020,"21:59:00","17:07:00","2024-02-05"
1885,973,"20:46:00","11:31:00","2024-02-07"
1886,426,"01:26:00","04:43:00","2024-04-21"
1887,843,"22:36:00","23:58:00","2024-04-20"
1888,425,"20:33:00","02:59:00","2024-01-13"
1889,1038,"01:37:00","18:33:00","2024-04-01"
1890,703,"21:12:00","05:51:00","2024-11-04"
1891,436,"01:51:00","06:07:00","2024-06-22"
1892,811,"19:30:00","12:55:00","2024-02-17"
1893,711,"16:14:00","17:11:00","2024-04-20"
1894,415,"15:02:00","06:31:00","2024-10-04"
1895,738,"08:08:00","12:52:00","2024-11-10"
1896,1016,"17:58:00","22:30:00","2024-03-30"
1897,654,"18:28:00","17:18:00","2024-07-19"
1898,659,"15:46:00","14:35:00","2023-12-15"
1899,971,"19:40:00","16:51:00","2023-12-16"
1900,817,"11:30:00","06:17:00","2024-02-02"
1901,570,"19:16:00","11:58:00","2024-10-10"
1902,804,"10:44:00","18:36:00","2024-05-12"
1903,744,"08:06:00","13:14:00","2024-10-21"
1904,512,"12:56:00","23:38:00","2024-12-09"
1905,719,"18:22:00","08:10:00","2024-05-15"
1906,450,"20:14:00","18:43:00","2024-02-15"
1907,429,"21:49:00","14:32:00","2024-06-14"
1908,647,"09:42:00","04:55:00","2024-08-17"
1909,421,"14:51:00","17:57:00","2024-01-28"
1910,708,"19:06:00","09:56:00","2024-11-07"
1911,797,"00:15:00","00:16:00","2024-01-07"
1912,414,"16:53:00","19:09:00","2024-04-27"
1913,609,"15:26:00","05:20:00","2024-05-19"
1914,534,"04:43:00","10:59:00","2024-07-27"
1915,619,"04:43:00","03:15:00","2024-02-22"
1916,1049,"23:37:00","01:37:00","2024-03-04"
1917,1015,"06:23:00","22:12:00","2024-11-22"
1918,795,"12:10:00","22:32:00","2023-12-13"
1919,666,"20:00:00","01:07:00","2024-07-26"
1920,927,"16:39:00","20:43:00","2024-01-03"
1921,633,"22:43:00","05:50:00","2023-12-22"
1922,530,"00:16:00","19:12:00","2024-01-16"
1923,404,"17:13:00","16:11:00","2024-01-20"
1924,514,"16:09:00","09:01:00","2024-10-06"
1925,874,"04:56:00","10:27:00","2024-06-27"
1926,786,"09:03:00","22:23:00","2024-01-29"
1927,1032,"22:24:00","18:21:00","2024-04-20"
1928,968,"18:00:00","22:10:00","2024-03-15"
1929,785,"13:46:00","15:12:00","2024-10-21"
1930,558,"06:59:00","15:37:00","2024-10-23"
1931,491,"03:11:00","16:37:00","2023-12-21"
1932,793,"11:25:00","04:26:00","2024-10-27"
1933,580,"02:41:00","14:37:00","2024-11-30"
1934,1113,"22:32:00","22:59:00","2024-05-01"
1935,819,"01:12:00","02:51:00","2024-08-25"
1936,474,"21:25:00","22:33:00","2024-02-21"
1937,1084,"14:40:00","11:23:00","2024-05-02"
1938,412,"00:41:00","08:04:00","2024-11-18"
1939,1112,"21:08:00","18:32:00","2024-01-31"
1940,970,"05:48:00","08:50:00","2024-01-03"
1941,1065,"04:02:00","04:14:00","2024-04-01"
1942,1003,"11:58:00","03:46:00","2024-07-31"
1943,790,"11:27:00","16:31:00","2024-05-02"
1944,1116,"12:53:00","20:29:00","2024-07-11"
1945,942,"00:34:00","12:23:00","2024-10-29"
1946,739,"14:48:00","23:46:00","2024-05-14"
1947,833,"18:59:00","02:13:00","2024-08-31"
1948,785,"05:11:00","12:45:00","2024-09-28"
1949,813,"07:47:00","23:24:00","2024-07-22"
1950,850,"17:40:00","14:26:00","2024-02-26"
1951,1122,"16:35:00","06:15:00","2024-10-26"
1952,954,"02:42:00","10:30:00","2024-09-03"
1953,705,"13:11:00","22:54:00","2024-02-07"
1954,1026,"03:27:00","09:03:00","2024-06-04"
1955,988,"08:09:00","17:24:00","2024-10-13"
1956,522,"11:08:00","22:05:00","2024-11-20"
1957,1060,"13:11:00","00:35:00","2024-11-03"
1958,525,"10:37:00","07:30:00","2024-11-13"
1959,950,"08:02:00","18:59:00","2024-04-29"
1960,1107,"16:06:00","18:58:00","2024-10-04"
1961,718,"22:31:00","20:08:00","2024-02-20"
1962,797,"18:29:00","07:27:00","2024-03-01"
1963,870,"17:36:00","08:24:00","2024-05-09"
1964,930,"13:19:00","03:09:00","2024-07-31"
1965,696,"05:13:00","22:05:00","2024-08-06"
1966,608,"07:17:00","15:39:00","2024-05-14"
1967,573,"19:01:00","07:43:00","2024-07-10"
1968,407,"09:04:00","08:43:00","2024-07-24"
1969,747,"01:56:00","10:32:00","2023-12-29"
1970,1114,"09:23:00","13:02:00","2024-08-06"
1971,935,"10:47:00","10:31:00","2024-10-14"
1972,588,"09:18:00","00:27:00","2024-09-24"
1973,495,"05:44:00","14:48:00","2024-04-16"
1974,698,"04:16:00","20:29:00","2024-01-02"
1975,1077,"12:57:00","04:28:00","2024-03-15"
1976,437,"08:29:00","19:51:00","2024-01-20"
1977,495,"12:48:00","22:52:00","2024-03-01"
1978,1033,"22:19:00","13:42:00","2024-07-29"
1979,1047,"12:05:00","18:23:00","2024-08-03"
1980,766,"10:03:00","12:59:00","2024-04-07"
1981,798,"01:06:00","11:26:00","2024-08-20"
1982,1017,"10:04:00","04:30:00","2024-08-13"
1983,717,"05:25:00","20:25:00","2023-12-31"
1984,1044,"09:52:00","05:17:00","2024-03-15"
1985,672,"14:23:00","15:08:00","2024-06-24"
1986,695,"19:39:00","00:09:00","2024-04-23"
1987,570,"15:15:00","10:56:00","2024-10-22"
1988,653,"07:55:00","13:25:00","2024-06-24"
1989,925,"01:36:00","20:26:00","2024-10-08"
1990,490,"13:39:00","13:48:00","2024-03-16"
1991,1003,"23:56:00","00:35:00","2024-02-19"
1992,809,"08:05:00","04:57:00","2024-11-06"
1993,461,"21:49:00","03:22:00","2024-10-30"
1994,696,"17:27:00","02:41:00","2024-05-31"
1995,748,"23:25:00","11:02:00","2024-11-25"
1996,516,"14:50:00","04:04:00","2023-12-22"
1997,786,"23:54:00","05:26:00","2024-08-22"
1998,659,"17:15:00","10:25:00","2024-05-11"
1999,878,"22:44:00","17:38:00","2024-06-21"
2000,879,"21:13:00","09:30:00","2024-10-25"
2001,778,"10:43:00","20:42:00","2024-10-29"
2002,678,"00:52:00","17:38:00","2024-01-01"
2003,480,"03:32:00","21:16:00","2024-07-18"
2004,1027,"06:42:00","09:34:00","2024-08-03"
2005,965,"02:28:00","05:36:00","2024-11-28"
2006,529,"00:15:00","01:47:00","2024-08-27"
2007,489,"05:29:00","22:17:00","2024-06-08"
2008,787,"05:34:00","09:18:00","2024-07-15"
2009,453,"14:18:00","17:03:00","2024-01-04"
2010,518,"08:29:00","21:33:00","2024-02-20"
2011,818,"06:42:00","06:32:00","2024-11-29"
2012,1126,"19:48:00","20:00:00","2024-04-11"
2013,738,"21:16:00","01:53:00","2023-12-16"
2014,517,"22:54:00","03:24:00","2024-07-24"
2015,1103,"14:51:00","16:24:00","2024-06-13"
2016,846,"18:51:00","18:32:00","2024-03-13"
2017,722,"22:55:00","02:49:00","2024-07-06"
2018,688,"06:15:00","10:17:00","2024-07-17"
2019,414,"07:31:00","03:48:00","2023-12-15"
2020,800,"02:12:00","16:41:00","2024-03-13"
2021,598,"13:04:00","18:58:00","2024-11-24"
2022,1008,"19:53:00","05:57:00","2024-10-17"
2023,775,"10:48:00","00:45:00","2024-04-22"
2024,598,"05:13:00","04:14:00","2024-05-08"
2025,627,"03:30:00","02:04:00","2024-04-04"
2026,729,"20:34:00","06:43:00","2024-07-15"
2027,968,"13:42:00","01:20:00","2024-07-21"
2028,857,"01:10:00","12:15:00","2024-11-15"
2029,463,"19:38:00","09:15:00","2024-09-24"
2030,830,"16:38:00","01:13:00","2024-02-14"
2031,816,"10:49:00","11:31:00","2024-06-29"
2032,643,"10:03:00","00:06:00","2024-06-26"
2033,1019,"14:07:00","23:49:00","2024-07-29"
2034,612,"15:25:00","21:25:00","2024-03-10"
2035,1025,"10:58:00","15:50:00","2024-05-05"
2036,1065,"07:03:00","23:18:00","2024-09-10"
2037,987,"20:32:00","18:11:00","2024-03-23"
2038,557,"10:32:00","13:00:00","2024-02-11"
2039,621,"14:40:00","19:07:00","2024-10-28"
2040,434,"18:03:00","12:43:00","2024-11-03"
2041,429,"23:26:00","01:26:00","2024-01-23"
2042,842,"16:38:00","11:52:00","2023-12-24"
2043,762,"07:01:00","08:01:00","2024-09-01"
2044,592,"17:01:00","20:28:00","2024-08-14"
2045,1001,"15:32:00","09:37:00","2024-07-16"
2046,1115,"20:43:00","20:47:00","2023-12-17"
2047,1111,"12:36:00","10:19:00","2024-03-16"
2048,580,"22:22:00","07:36:00","2023-12-19"
2049,719,"08:59:00","20:23:00","2024-11-30"
2050,1117,"08:02:00","09:33:00","2024-03-31"
2051,588,"13:11:00","14:18:00","2024-01-16"
2052,450,"14:59:00","11:23:00","2024-01-08"
2053,998,"21:53:00","11:36:00","2024-09-21"
2054,451,"05:59:00","05:42:00","2024-08-09"
2055,1062,"09:32:00","19:36:00","2024-11-25"
2056,506,"13:53:00","12:15:00","2024-09-30"
2057,1063,"05:16:00","23:30:00","2024-03-02"
2058,508,"22:45:00","13:13:00","2024-09-15"
2059,684,"04:20:00","10:07:00","2024-04-26"
2060,1068,"17:51:00","08:11:00","2024-10-12"
2061,493,"13:26:00","10:59:00","2024-05-14"
2062,571,"06:44:00","15:59:00","2024-06-25"
2063,688,"08:46:00","17:12:00","2024-01-16"
2064,515,"18:34:00","03:35:00","2024-07-28"
2065,968,"18:38:00","20:02:00","2024-05-13"
2066,1047,"09:38:00","03:21:00","2024-05-08"
2067,688,"09:29:00","23:29:00","2024-09-13"
2068,740,"13:55:00","08:27:00","2024-06-11"
2069,476,"16:40:00","16:07:00","2024-04-07"
2070,575,"01:11:00","02:17:00","2024-03-16"
2071,947,"10:09:00","10:58:00","2024-01-15"
2072,736,"14:35:00","20:56:00","2024-11-24"
2073,683,"02:35:00","22:06:00","2024-01-13"
2074,722,"13:13:00","16:53:00","2023-12-19"
2075,610,"13:05:00","23:02:00","2024-10-24"
2076,761,"02:33:00","04:41:00","2024-02-09"
2077,998,"15:33:00","15:13:00","2024-03-28"
2078,1056,"16:22:00","00:57:00","2024-07-28"
2079,912,"17:22:00","00:13:00","2024-05-17"
2080,494,"15:12:00","23:12:00","2024-02-29"
2081,935,"17:32:00","02:26:00","2024-03-16"
2082,576,"22:47:00","04:10:00","2024-06-13"
2083,923,"18:02:00","02:22:00","2024-06-25"
2084,942,"05:08:00","01:19:00","2024-04-29"
2085,852,"00:13:00","11:16:00","2024-05-29"
2086,1065,"03:04:00","04:15:00","2023-12-28"
2087,735,"11:57:00","09:49:00","2024-11-06"
2088,1026,"08:56:00","05:57:00","2024-07-30"
2089,935,"03:14:00","00:17:00","2024-08-02"
2090,649,"18:23:00","12:16:00","2024-11-11"
2091,704,"08:14:00","15:51:00","2024-08-18"
2092,651,"20:20:00","11:34:00","2024-12-06"
2093,1035,"02:39:00","18:06:00","2024-08-07"
2094,998,"08:52:00","13:06:00","2024-05-01"
2095,1032,"03:23:00","08:50:00","2024-04-03"
2096,443,"16:08:00","22:58:00","2024-07-20"
2097,1043,"18:22:00","16:42:00","2024-06-08"
2098,655,"00:08:00","05:03:00","2024-10-26"
2099,668,"05:18:00","00:22:00","2024-06-22"
2100,854,"23:11:00","09:11:00","2024-07-31"
2101,420,"23:47:00","06:57:00","2024-05-15"
2102,528,"15:18:00","04:27:00","2024-04-18"
2103,864,"22:35:00","18:09:00","2024-10-31"
2104,546,"05:35:00","03:24:00","2024-09-09"
2105,746,"23:31:00","00:00:00","2024-01-22"
2106,416,"07:25:00","05:20:00","2024-07-02"
2107,493,"14:10:00","04:07:00","2023-12-21"
2108,1095,"14:01:00","09:40:00","2024-09-05"
2109,963,"03:01:00","09:57:00","2024-02-13"
2110,530,"09:21:00","23:12:00","2024-10-09"
2111,977,"09:20:00","09:38:00","2024-09-20"
2112,1003,"03:06:00","16:38:00","2024-08-25"
2113,408,"07:03:00","06:24:00","2024-05-29"
2114,496,"02:16:00","23:36:00","2024-08-08"
2115,584,"21:37:00","06:32:00","2024-09-18"
2116,435,"09:33:00","17:18:00","2024-08-10"
2117,866,"08:25:00","03:12:00","2024-01-19"
2118,953,"23:18:00","22:28:00","2024-04-05"
2119,563,"17:11:00","16:35:00","2024-09-21"
2120,1080,"18:16:00","23:38:00","2023-12-14"
2121,682,"18:51:00","02:37:00","2024-04-12"
2122,899,"17:32:00","06:10:00","2024-01-19"
2123,730,"22:55:00","12:44:00","2023-12-30"
2124,505,"22:39:00","01:32:00","2024-08-15"
2125,565,"01:05:00","19:36:00","2024-03-25"
2126,1117,"10:03:00","11:55:00","2024-03-07"
2127,1078,"23:17:00","06:12:00","2023-12-23"
2128,940,"15:43:00","02:45:00","2024-06-22"
2129,862,"05:04:00","06:48:00","2024-07-18"
2130,680,"14:34:00","18:18:00","2024-03-17"
2131,1090,"19:06:00","09:55:00","2024-01-30"
2132,1054,"02:15:00","14:51:00","2024-04-19"
2133,904,"06:01:00","03:42:00","2024-11-26"
2134,838,"07:35:00","17:01:00","2024-09-07"
2135,735,"11:44:00","07:15:00","2024-11-28"
2136,441,"13:34:00","03:00:00","2024-07-22"
2137,1095,"23:03:00","05:06:00","2024-10-08"
2138,525,"20:53:00","01:21:00","2024-08-02"
2139,1110,"03:12:00","12:02:00","2024-08-18"
2140,965,"07:16:00","08:36:00","2024-03-02"
2141,1035,"23:36:00","22:37:00","2024-04-15"
2142,1016,"05:30:00","17:18:00","2024-05-05"
2143,462,"14:40:00","03:39:00","2024-10-04"
2144,459,"10:03:00","19:14:00","2024-07-12"
2145,509,"21:56:00","12:58:00","2024-07-16"
2146,1002,"07:50:00","21:02:00","2024-03-13"
2147,542,"10:30:00","02:31:00","2024-05-31"
2148,475,"15:53:00","03:59:00","2024-05-11"
2149,485,"06:47:00","20:08:00","2024-12-11"
2150,1107,"23:54:00","22:04:00","2024-10-04"
2151,904,"12:53:00","16:04:00","2024-04-26"
2152,999,"11:28:00","21:26:00","2024-07-04"
2153,622,"11:02:00","19:00:00","2024-05-22"
2154,817,"19:28:00","11:06:00","2024-01-23"
2155,1014,"16:30:00","10:57:00","2024-12-11"
2156,1061,"01:57:00","09:07:00","2024-07-22"
2157,826,"18:15:00","13:38:00","2024-07-18"
2158,1032,"21:01:00","11:41:00","2024-04-21"
2159,915,"14:26:00","08:30:00","2024-07-03"
2160,936,"15:50:00","15:19:00","2024-11-26"
2161,725,"13:23:00","09:40:00","2024-11-15"
2162,936,"11:17:00","12:24:00","2024-08-18"
2163,456,"06:20:00","19:41:00","2024-08-10"
2164,916,"14:34:00","22:24:00","2024-06-07"
2165,1088,"17:18:00","14:58:00","2024-12-10"
2166,990,"22:33:00","13:35:00","2024-05-28"
2167,745,"13:35:00","03:48:00","2023-12-25"
2168,830,"02:54:00","19:12:00","2024-12-11"
2169,539,"19:53:00","17:46:00","2024-09-04"
2170,1041,"13:51:00","20:17:00","2024-08-02"
2171,581,"03:19:00","18:26:00","2024-09-17"
2172,1050,"16:16:00","06:30:00","2024-06-11"
